train_loss,epoch,step,val_loss,val_acc,train_acc
0.3553676903247833,10,4549,,,
0.316428542137146,10,4599,,,
0.6498145461082458,10,4649,,,
0.5903826951980591,10,4699,,,
0.2889690697193146,10,4749,,,
0.6281334757804871,10,4799,,,
0.1393047273159027,10,4849,,,
0.37896212935447693,10,4899,,,
0.2821764051914215,10,4949,,,
,10,4949,0.34368982911109924,0.8681250214576721,
,10,4949,,,0.8609027862548828
0.32324421405792236,11,4999,,,
0.31934037804603577,11,5049,,,
0.3772575557231903,11,5099,,,
0.20982995629310608,11,5149,,,
0.41604799032211304,11,5199,,,
0.23426581919193268,11,5249,,,
0.4517260789871216,11,5299,,,
0.41268470883369446,11,5349,,,
0.16712230443954468,11,5399,,,
,11,5399,0.36052462458610535,0.8581249713897705,
,11,5399,,,0.8675694465637207
0.40503960847854614,12,5449,,,
0.13964703679084778,12,5499,,,
0.2871921956539154,12,5549,,,
0.4495312571525574,12,5599,,,
0.43694064021110535,12,5649,,,
0.2324574589729309,12,5699,,,
0.19450849294662476,12,5749,,,
0.28709492087364197,12,5799,,,
0.518473207950592,12,5849,,,
,12,5849,0.34491702914237976,0.8581249713897705,
,12,5849,,,0.8754166960716248
0.279641330242157,13,5899,,,
0.29795366525650024,13,5949,,,
0.3554936647415161,13,5999,,,
0.4875955581665039,13,6049,,,
0.2824280261993408,13,6099,,,
0.18685287237167358,13,6149,,,
0.13813525438308716,13,6199,,,
0.3514356315135956,13,6249,,,
0.31626757979393005,13,6299,,,
,13,6299,0.3847986161708832,0.8450000286102295,
,13,6299,,,0.8782638907432556
0.27299991250038147,14,6349,,,
0.4207894206047058,14,6399,,,
0.682578444480896,14,6449,,,
0.286003053188324,14,6499,,,
0.18600702285766602,14,6549,,,
0.27173134684562683,14,6599,,,
0.4769533574581146,14,6649,,,
0.2937682569026947,14,6699,,,
0.2497027963399887,14,6749,,,
,14,6749,0.36028993129730225,0.8656250238418579,
,14,6749,,,0.8826388716697693
0.26538318395614624,15,6799,,,
0.34013769030570984,15,6849,,,
0.24069704115390778,15,6899,,,
0.22309242188930511,15,6949,,,
0.33760297298431396,15,6999,,,
0.20810304582118988,15,7049,,,
0.2661759555339813,15,7099,,,
0.37438076734542847,15,7149,,,
0.35747992992401123,15,7199,,,
,15,7199,0.37069565057754517,0.859375,
,15,7199,,,0.8897916674613953
0.38541755080223083,16,7249,,,
0.24261046946048737,16,7299,,,
0.3651919364929199,16,7349,,,
0.1902376413345337,16,7399,,,
0.7969071865081787,16,7449,,,
0.12666480243206024,16,7499,,,
0.148629829287529,16,7549,,,
0.3813440799713135,16,7599,,,
0.1426585167646408,16,7649,,,
,16,7649,0.3327885568141937,0.8693749904632568,
,16,7649,,,0.8925694227218628
0.33016085624694824,17,7699,,,
0.29279953241348267,17,7749,,,
0.23340755701065063,17,7799,,,
0.21546529233455658,17,7849,,,
0.40124860405921936,17,7899,,,
0.21909698843955994,17,7949,,,
0.6767287254333496,17,7999,,,
0.2087068110704422,17,8049,,,
0.6429897546768188,17,8099,,,
,17,8099,0.3409486413002014,0.8737499713897705,
,17,8099,,,0.8997916579246521
0.1840055137872696,18,8149,,,
0.34805405139923096,18,8199,,,
0.2838914096355438,18,8249,,,
0.36406734585762024,18,8299,,,
0.22910434007644653,18,8349,,,
0.22608692944049835,18,8399,,,
0.2858618497848511,18,8449,,,
0.6307644248008728,18,8499,,,
0.14513033628463745,18,8549,,,
,18,8549,0.34438857436180115,0.8631250262260437,
,18,8549,,,0.9045833349227905
0.3753063678741455,19,8599,,,
0.13504798710346222,19,8649,,,
0.24814501404762268,19,8699,,,
0.14583125710487366,19,8749,,,
0.31597596406936646,19,8799,,,
0.15316781401634216,19,8849,,,
0.21872012317180634,19,8899,,,
0.18766185641288757,19,8949,,,
0.16324740648269653,19,8999,,,
,19,8999,0.36689135432243347,0.8656250238418579,
,19,8999,,,0.9075000286102295
0.35703885555267334,20,9049,,,
0.24550427496433258,20,9099,,,
0.4198977053165436,20,9149,,,
0.19281648099422455,20,9199,,,
0.41338807344436646,20,9249,,,
0.32731571793556213,20,9299,,,
0.28056982159614563,20,9349,,,
0.10745708644390106,20,9399,,,
0.25735414028167725,20,9449,,,
,20,9449,0.32297438383102417,0.8831250071525574,
,20,9449,,,0.9111805558204651
0.27823755145072937,21,9499,,,
0.19781357049942017,21,9549,,,
0.10540484637022018,21,9599,,,
0.2574938237667084,21,9649,,,
0.3955857753753662,21,9699,,,
0.270595520734787,21,9749,,,
0.30463987588882446,21,9799,,,
0.20306764543056488,21,9849,,,
0.1507214456796646,21,9899,,,
,21,9899,0.32359883189201355,0.8912500143051147,
,21,9899,,,0.9117361307144165
0.0951334536075592,22,9949,,,
0.383365660905838,22,9999,,,
0.18648208677768707,22,10049,,,
0.25192147493362427,22,10099,,,
0.15985265374183655,22,10149,,,
0.13376012444496155,22,10199,,,
0.19532079994678497,22,10249,,,
0.34303346276283264,22,10299,,,
0.2666553854942322,22,10349,,,
,22,10349,0.3357047736644745,0.8787500262260437,
,22,10349,,,0.9171527624130249
0.2279944270849228,23,10399,,,
0.5273525714874268,23,10449,,,
0.04917058348655701,23,10499,,,
0.2668536603450775,23,10549,,,
0.18883700668811798,23,10599,,,
0.14604629576206207,23,10649,,,
0.2649227976799011,23,10699,,,
0.5209512710571289,23,10749,,,
0.11723734438419342,23,10799,,,
,23,10799,0.3065447509288788,0.8962500095367432,
,23,10799,,,0.9202777743339539
0.3767716586589813,24,10849,,,
0.1702401489019394,24,10899,,,
0.07527241110801697,24,10949,,,
0.2290654182434082,24,10999,,,
0.1972597986459732,24,11049,,,
0.19393055140972137,24,11099,,,
0.17931054532527924,24,11149,,,
0.08614172041416168,24,11199,,,
0.1271585077047348,24,11249,,,
,24,11249,0.3356407582759857,0.8887500166893005,
,24,11249,,,0.9239583611488342
0.07247065752744675,25,11299,,,
0.23481638729572296,25,11349,,,
0.18213479220867157,25,11399,,,
0.23831118643283844,25,11449,,,
0.27642345428466797,25,11499,,,
0.18812008202075958,25,11549,,,
0.22714491188526154,25,11599,,,
0.11449763178825378,25,11649,,,
0.06051354855298996,25,11699,,,
,25,11699,0.3054076135158539,0.8981249928474426,
,25,11699,,,0.9282639026641846
0.16827824711799622,26,11749,,,
0.1114785298705101,26,11799,,,
0.24831490218639374,26,11849,,,
0.18498477339744568,26,11899,,,
0.13656145334243774,26,11949,,,
0.19021067023277283,26,11999,,,
0.12717226147651672,26,12049,,,
0.2582927942276001,26,12099,,,
0.24489250779151917,26,12149,,,
,26,12149,0.3230321407318115,0.8893749713897705,
,26,12149,,,0.9306944608688354
0.24279488623142242,27,12199,,,
0.0692501813173294,27,12249,,,
0.19645339250564575,27,12299,,,
0.18389099836349487,27,12349,,,
0.13813991844654083,27,12399,,,
0.07441014051437378,27,12449,,,
0.24625329673290253,27,12499,,,
0.22721144556999207,27,12549,,,
0.16893857717514038,27,12599,,,
,27,12599,0.3490127623081207,0.887499988079071,
,27,12599,,,0.9357638955116272
0.11411911994218826,28,12649,,,
0.16630969941616058,28,12699,,,
0.15151064097881317,28,12749,,,
0.08685382455587387,28,12799,,,
0.19166885316371918,28,12849,,,
0.24678517878055573,28,12899,,,
0.029917072504758835,28,12949,,,
0.21127842366695404,28,12999,,,
0.351961612701416,28,13049,,,
,28,13049,0.3280943036079407,0.8943750262260437,
,28,13049,,,0.9398611187934875
0.08010552823543549,29,13099,,,
0.1536492556333542,29,13149,,,
0.3134811818599701,29,13199,,,
0.16201567649841309,29,13249,,,
0.22128118574619293,29,13299,,,
0.05738888308405876,29,13349,,,
0.1234244778752327,29,13399,,,
0.07276017218828201,29,13449,,,
0.17890669405460358,29,13499,,,
,29,13499,0.3273649513721466,0.890625,
,29,13499,,,0.940625011920929
0.344928503036499,30,13549,,,
0.09174761176109314,30,13599,,,
0.22085057199001312,30,13649,,,
0.08483937382698059,30,13699,,,
0.038142990320920944,30,13749,,,
0.10929116606712341,30,13799,,,
0.22773176431655884,30,13849,,,
0.25845757126808167,30,13899,,,
0.14672426879405975,30,13949,,,
,30,13949,0.31537553668022156,0.8999999761581421,
,30,13949,,,0.944652795791626
0.1783987581729889,31,13999,,,
0.07822499424219131,31,14049,,,
0.07525644451379776,31,14099,,,
0.10434134304523468,31,14149,,,
0.3975570499897003,31,14199,,,
0.3308824598789215,31,14249,,,
0.15365085005760193,31,14299,,,
0.17286115884780884,31,14349,,,
0.09047328680753708,31,14399,,,
,31,14399,0.3278065025806427,0.8981249928474426,
,31,14399,,,0.9490277767181396
0.08478511869907379,32,14449,,,
0.0870005339384079,32,14499,,,
0.08403152227401733,32,14549,,,
0.07907705008983612,32,14599,,,
0.1770910769701004,32,14649,,,
0.15828685462474823,32,14699,,,
0.18354445695877075,32,14749,,,
0.07511883974075317,32,14799,,,
0.11493001878261566,32,14849,,,
,32,14849,0.3304925560951233,0.9018750190734863,
,32,14849,,,0.9520833492279053
0.07353430986404419,33,14899,,,
0.11788655072450638,33,14949,,,
0.14042618870735168,33,14999,,,
0.06218560412526131,33,15049,,,
0.262991726398468,33,15099,,,
0.08008505403995514,33,15149,,,
0.08963090181350708,33,15199,,,
0.22367019951343536,33,15249,,,
0.14626701176166534,33,15299,,,
,33,15299,0.33562880754470825,0.8993750214576721,
,33,15299,,,0.95291668176651
0.1325618177652359,34,15349,,,
0.03600560501217842,34,15399,,,
0.09479281306266785,34,15449,,,
0.26708438992500305,34,15499,,,
0.07286509871482849,34,15549,,,
0.2751481235027313,34,15599,,,
0.08737565577030182,34,15649,,,
0.03666671738028526,34,15699,,,
0.26718321442604065,34,15749,,,
,34,15749,0.32737696170806885,0.8949999809265137,
,34,15749,,,0.9563888907432556
0.21258018910884857,35,15799,,,
0.24918638169765472,35,15849,,,
0.057435452938079834,35,15899,,,
0.10236864537000656,35,15949,,,
0.15064570307731628,35,15999,,,
0.08477365970611572,35,16049,,,
0.22910887002944946,35,16099,,,
0.08742114156484604,35,16149,,,
0.07321692258119583,35,16199,,,
,35,16199,0.3249219059944153,0.8981249928474426,
,35,16199,,,0.9582638740539551
0.10036032646894455,36,16249,,,
0.025298504158854485,36,16299,,,
0.05902107059955597,36,16349,,,
0.06284356117248535,36,16399,,,
0.055191412568092346,36,16449,,,
0.07408089935779572,36,16499,,,
0.07781927287578583,36,16549,,,
0.13184088468551636,36,16599,,,
0.13112933933734894,36,16649,,,
,36,16649,0.33514404296875,0.8968750238418579,
,36,16649,,,0.960277795791626
0.19081607460975647,37,16699,,,
0.030609358102083206,37,16749,,,
0.14133204519748688,37,16799,,,
0.061404917389154434,37,16849,,,
0.18490737676620483,37,16899,,,
0.074186310172081,37,16949,,,
0.18969398736953735,37,16999,,,
0.060158293694257736,37,17049,,,
0.07588537782430649,37,17099,,,
,37,17099,0.3303619623184204,0.8987500071525574,
,37,17099,,,0.9627083539962769
0.07740450650453568,38,17149,,,
0.22085952758789062,38,17199,,,
0.03888661786913872,38,17249,,,
0.08824935555458069,38,17299,,,
0.40589529275894165,38,17349,,,
0.1836363524198532,38,17399,,,
0.05447378009557724,38,17449,,,
0.07141365110874176,38,17499,,,
0.037602558732032776,38,17549,,,
,38,17549,0.3323034644126892,0.8968750238418579,
,38,17549,,,0.9623610973358154
0.08256279677152634,39,17599,,,
0.11955597996711731,39,17649,,,
0.07914511114358902,39,17699,,,
0.23360762000083923,39,17749,,,
0.03009282425045967,39,17799,,,
0.09374454617500305,39,17849,,,
0.057446785271167755,39,17899,,,
0.03790246695280075,39,17949,,,
0.2670927941799164,39,17999,,,
,39,17999,0.33251693844795227,0.8974999785423279,
,39,17999,,,0.9630555510520935
0.07595708221197128,40,18049,,,
0.099103644490242,40,18099,,,
0.12334936857223511,40,18149,,,
0.10092099756002426,40,18199,,,
0.07268267124891281,40,18249,,,
0.04762152209877968,40,18299,,,
0.35327017307281494,40,18349,,,
0.04816173017024994,40,18399,,,
0.17804299294948578,40,18449,,,
,40,18449,0.33251693844795227,0.8974999785423279,
,40,18449,,,0.9632638692855835
0.14943639934062958,41,18499,,,
0.0992426797747612,41,18549,,,
0.029009856283664703,41,18599,,,
0.1258041113615036,41,18649,,,
0.09918723255395889,41,18699,,,
0.10265112668275833,41,18749,,,
0.0474364198744297,41,18799,,,
0.11919952183961868,41,18849,,,
0.12982535362243652,41,18899,,,
,41,18899,0.332744836807251,0.8974999785423279,
,41,18899,,,0.9631944298744202
0.11253757774829865,42,18949,,,
0.05477731674909592,42,18999,,,
0.05476786568760872,42,19049,,,
0.0139907943084836,42,19099,,,
0.08959530293941498,42,19149,,,
0.04741126298904419,42,19199,,,
0.22541187703609467,42,19249,,,
0.12025129795074463,42,19299,,,
0.07611838728189468,42,19349,,,
,42,19349,0.3327674865722656,0.8956249952316284,
,42,19349,,,0.9623610973358154
0.1745503842830658,43,19399,,,
0.12143875658512115,43,19449,,,
0.09610167890787125,43,19499,,,
0.11635410040616989,43,19549,,,
0.07190180569887161,43,19599,,,
0.0776030644774437,43,19649,,,
0.051008183509111404,43,19699,,,
0.03591665253043175,43,19749,,,
0.049440134316682816,43,19799,,,
,43,19799,0.33472520112991333,0.8981249928474426,
,43,19799,,,0.9618750214576721
0.28569984436035156,44,19849,,,
0.21867743134498596,44,19899,,,
0.16983787715435028,44,19949,,,
0.217999666929245,44,19999,,,
0.13540928065776825,44,20049,,,
0.09898030012845993,44,20099,,,
0.22816939651966095,44,20149,,,
0.09002064913511276,44,20199,,,
0.13149487972259521,44,20249,,,
,44,20249,0.3370172083377838,0.8974999785423279,
,44,20249,,,0.961388885974884
0.059093695133924484,45,20299,,,
0.02942308783531189,45,20349,,,
0.08085528016090393,45,20399,,,
0.17537401616573334,45,20449,,,
0.10805833339691162,45,20499,,,
0.041118692606687546,45,20549,,,
0.2947385013103485,45,20599,,,
0.1224677637219429,45,20649,,,
0.04036843031644821,45,20699,,,
,45,20699,0.33202987909317017,0.8956249952316284,
,45,20699,,,0.9599999785423279
0.08632759749889374,46,20749,,,
0.029710041359066963,46,20799,,,
0.08640690892934799,46,20849,,,
0.10983344912528992,46,20899,,,
0.03891474008560181,46,20949,,,
0.3257901668548584,46,20999,,,
0.16323551535606384,46,21049,,,
0.1684352159500122,46,21099,,,
0.06141038239002228,46,21149,,,
,46,21149,0.34353873133659363,0.8924999833106995,
,46,21149,,,0.9590277671813965
0.07349931448698044,47,21199,,,
0.02311890199780464,47,21249,,,
0.30257102847099304,47,21299,,,
0.1509312391281128,47,21349,,,
0.024501698091626167,47,21399,,,
0.0809546634554863,47,21449,,,
0.12877051532268524,47,21499,,,
0.21071234345436096,47,21549,,,
0.08207394182682037,47,21599,,,
,47,21599,0.3406275510787964,0.8956249952316284,
,47,21599,,,0.9576388597488403
0.13040876388549805,48,21649,,,
0.07037132978439331,48,21699,,,
0.2325124740600586,48,21749,,,
0.02936147153377533,48,21799,,,
0.07085931301116943,48,21849,,,
0.025375308468937874,48,21899,,,
0.08162008225917816,48,21949,,,
0.11636726558208466,48,21999,,,
0.16906622052192688,48,22049,,,
,48,22049,0.35496464371681213,0.8949999809265137,
,48,22049,,,0.9534027576446533
0.08226650953292847,49,22099,,,
0.09538278728723526,49,22149,,,
0.0796816349029541,49,22199,,,
0.28984516859054565,49,22249,,,
0.031509432941675186,49,22299,,,
0.15110507607460022,49,22349,,,
0.2050810605287552,49,22399,,,
0.09711940586566925,49,22449,,,
0.07379018515348434,49,22499,,,
,49,22499,0.3438779413700104,0.8962500095367432,
,49,22499,,,0.9515972137451172
