train_loss,epoch,step,val_loss,val_acc,train_acc
0.3575802147388458,19,8799,,,
0.18140603601932526,19,8849,,,
0.13006621599197388,19,8899,,,
0.27541136741638184,19,8949,,,
0.23359811305999756,19,8999,,,
,19,8999,0.35264691710472107,0.8774999976158142,
,19,8999,,,0.9016666412353516
0.4260886609554291,20,9049,,,
0.34713539481163025,20,9099,,,
0.5462051630020142,20,9149,,,
0.20934583246707916,20,9199,,,
0.47544336318969727,20,9249,,,
0.17744183540344238,20,9299,,,
0.4289860129356384,20,9349,,,
0.16338539123535156,20,9399,,,
0.35068416595458984,20,9449,,,
,20,9449,0.3536809980869293,0.8725000023841858,
,20,9449,,,0.9006249904632568
0.13058944046497345,21,9499,,,
0.25882744789123535,21,9549,,,
0.17171864211559296,21,9599,,,
0.2518971264362335,21,9649,,,
0.3487768769264221,21,9699,,,
0.2418203502893448,21,9749,,,
0.29284098744392395,21,9799,,,
0.2441473752260208,21,9849,,,
0.12715956568717957,21,9899,,,
,21,9899,0.34893569350242615,0.8799999952316284,
,21,9899,,,0.9056249856948853
0.1509581059217453,22,9949,,,
0.4052227735519409,22,9999,,,
0.2590041160583496,22,10049,,,
0.22231528162956238,22,10099,,,
0.13109569251537323,22,10149,,,
0.2066671997308731,22,10199,,,
0.24577897787094116,22,10249,,,
0.27257969975471497,22,10299,,,
0.2552877962589264,22,10349,,,
,22,10349,0.3375527858734131,0.8756250143051147,
,22,10349,,,0.9049305319786072
0.3009958267211914,23,10399,,,
0.4732661843299866,23,10449,,,
0.09798381477594376,23,10499,,,
0.1991877555847168,23,10549,,,
0.123328797519207,23,10599,,,
0.12250939756631851,23,10649,,,
0.3349577486515045,23,10699,,,
0.5565431118011475,23,10749,,,
0.1127692312002182,23,10799,,,
,23,10799,0.33261966705322266,0.8843749761581421,
,23,10799,,,0.9084028005599976
0.3643561005592346,24,10849,,,
0.2946648597717285,24,10899,,,
0.12489530444145203,24,10949,,,
0.30007192492485046,24,10999,,,
0.26834172010421753,24,11049,,,
0.267842173576355,24,11099,,,
0.29322096705436707,24,11149,,,
0.14503519237041473,24,11199,,,
0.160584956407547,24,11249,,,
,24,11249,0.37105944752693176,0.8787500262260437,
,24,11249,,,0.9104166626930237
0.12827841937541962,25,11299,,,
0.15128076076507568,25,11349,,,
0.15981726348400116,25,11399,,,
0.31496462225914,25,11449,,,
0.38185393810272217,25,11499,,,
0.24003738164901733,25,11549,,,
0.2500416338443756,25,11599,,,
0.09022271633148193,25,11649,,,
0.08847365528345108,25,11699,,,
,25,11699,0.36556968092918396,0.8881250023841858,
,25,11699,,,0.9096527695655823
0.08732040226459503,26,11749,,,
0.13855959475040436,26,11799,,,
0.33499979972839355,26,11849,,,
0.2536349892616272,26,11899,,,
0.25778505206108093,26,11949,,,
0.39923158288002014,26,11999,,,
0.10295609384775162,26,12049,,,
0.3235572874546051,26,12099,,,
0.33698558807373047,26,12149,,,
,26,12149,0.3619508743286133,0.871874988079071,
,26,12149,,,0.9123610854148865
0.12232978641986847,27,12199,,,
0.06077733263373375,27,12249,,,
0.3243696391582489,27,12299,,,
0.2159152328968048,27,12349,,,
0.12952543795108795,27,12399,,,
0.13743120431900024,27,12449,,,
0.2391287386417389,27,12499,,,
0.18086956441402435,27,12549,,,
0.12145132571458817,27,12599,,,
,27,12599,0.3885710537433624,0.8831250071525574,
,27,12599,,,0.9147916436195374
0.16765502095222473,28,12649,,,
0.26731646060943604,28,12699,,,
0.14336830377578735,28,12749,,,
0.13447622954845428,28,12799,,,
0.15887989103794098,28,12849,,,
0.21788734197616577,28,12899,,,
0.08444049209356308,28,12949,,,
0.3245011866092682,28,12999,,,
0.2688101530075073,28,13049,,,
,28,13049,0.3567798137664795,0.8731250166893005,
,28,13049,,,0.9103472232818604
0.25732579827308655,29,13099,,,
0.0843825489282608,29,13149,,,
0.4125608205795288,29,13199,,,
0.24800097942352295,29,13249,,,
0.20189565420150757,29,13299,,,
0.06791236251592636,29,13349,,,
0.21422354876995087,29,13399,,,
0.2529014050960541,29,13449,,,
0.340046763420105,29,13499,,,
,29,13499,0.38717886805534363,0.8668749928474426,
,29,13499,,,0.9127083420753479
0.6007593274116516,30,13549,,,
0.2439529150724411,30,13599,,,
0.22427216172218323,30,13649,,,
0.1953437179327011,30,13699,,,
0.2487139105796814,30,13749,,,
0.3093174695968628,30,13799,,,
0.30033138394355774,30,13849,,,
0.38703805208206177,30,13899,,,
0.23575296998023987,30,13949,,,
,30,13949,0.3507380187511444,0.887499988079071,
,30,13949,,,0.9142361283302307
0.27524533867836,31,13999,,,
0.1363878846168518,31,14049,,,
0.16659337282180786,31,14099,,,
0.2195751816034317,31,14149,,,
0.49172282218933105,31,14199,,,
0.5249444842338562,31,14249,,,
0.10264337807893753,31,14299,,,
0.30560681223869324,31,14349,,,
0.12978656589984894,31,14399,,,
,31,14399,0.3696053624153137,0.8837500214576721,
,31,14399,,,0.9159027934074402
0.09817475825548172,32,14449,,,
0.35498884320259094,32,14499,,,
0.12030153721570969,32,14549,,,
0.2846703827381134,32,14599,,,
0.30235883593559265,32,14649,,,
0.3066350519657135,32,14699,,,
0.4548223912715912,32,14749,,,
0.07163095474243164,32,14799,,,
0.26136988401412964,32,14849,,,
,32,14849,0.3818396031856537,0.8762500286102295,
,32,14849,,,0.9181944727897644
0.11703979223966599,33,14899,,,
0.3751983344554901,33,14949,,,
0.1896468698978424,33,14999,,,
0.16424110531806946,33,15049,,,
0.2875548005104065,33,15099,,,
0.08514463156461716,33,15149,,,
0.10359795391559601,33,15199,,,
0.3010576665401459,33,15249,,,
0.23908956348896027,33,15299,,,
,33,15299,0.34389904141426086,0.8893749713897705,
,33,15299,,,0.9158333539962769
0.2657841145992279,34,15349,,,
0.17595280706882477,34,15399,,,
0.15701770782470703,34,15449,,,
0.17299100756645203,34,15499,,,
0.17139749228954315,34,15549,,,
0.4729572832584381,34,15599,,,
0.130683034658432,34,15649,,,
0.09139816462993622,34,15699,,,
0.39254751801490784,34,15749,,,
,34,15749,0.37398308515548706,0.8806250095367432,
,34,15749,,,0.9195833206176758
0.1486283391714096,35,15799,,,
0.3704133927822113,35,15849,,,
0.1271650344133377,35,15899,,,
0.12205376476049423,35,15949,,,
0.20741799473762512,35,15999,,,
0.0938926488161087,35,16049,,,
0.4439659118652344,35,16099,,,
0.07652725279331207,35,16149,,,
0.17544212937355042,35,16199,,,
,35,16199,0.34034016728401184,0.8793749809265137,
,35,16199,,,0.9184027910232544
0.33833467960357666,36,16249,,,
0.1381789594888687,36,16299,,,
0.06963863223791122,36,16349,,,
0.19754396378993988,36,16399,,,
0.14405380189418793,36,16449,,,
0.08192221820354462,36,16499,,,
0.20313528180122375,36,16549,,,
0.33706164360046387,36,16599,,,
0.15989330410957336,36,16649,,,
,36,16649,0.37117430567741394,0.8799999952316284,
,36,16649,,,0.921875
0.4768618047237396,37,16699,,,
0.15248093008995056,37,16749,,,
0.1830732375383377,37,16799,,,
0.07847946882247925,37,16849,,,
0.3521561324596405,37,16899,,,
0.1435929834842682,37,16949,,,
0.542850136756897,37,16999,,,
0.133726105093956,37,17049,,,
0.431490421295166,37,17099,,,
,37,17099,0.40712451934814453,0.8725000023841858,
,37,17099,,,0.918055534362793
0.20273874700069427,38,17149,,,
0.24360579252243042,38,17199,,,
0.23417246341705322,38,17249,,,
0.16040050983428955,38,17299,,,
0.5393834114074707,38,17349,,,
0.2444157600402832,38,17399,,,
0.0664505586028099,38,17449,,,
0.16263796389102936,38,17499,,,
0.17358189821243286,38,17549,,,
,38,17549,0.41337546706199646,0.8799999952316284,
,38,17549,,,0.9209722280502319
0.20414836704730988,39,17599,,,
0.11932630836963654,39,17649,,,
0.1727783977985382,39,17699,,,
0.17984479665756226,39,17749,,,
0.20610439777374268,39,17799,,,
0.23637829720973969,39,17849,,,
0.2675239145755768,39,17899,,,
0.07543516904115677,39,17949,,,
0.2625095546245575,39,17999,,,
,39,17999,0.3843539357185364,0.8756250143051147,
,39,17999,,,0.9236111044883728
0.11777029186487198,40,18049,,,
0.23878951370716095,40,18099,,,
0.24012966454029083,40,18149,,,
0.29754677414894104,40,18199,,,
0.4946545362472534,40,18249,,,
0.12999463081359863,40,18299,,,
0.3754425346851349,40,18349,,,
0.1107245683670044,40,18399,,,
0.22330698370933533,40,18449,,,
,40,18449,0.4013770818710327,0.8706250190734863,
,40,18449,,,0.9240278005599976
0.23176327347755432,41,18499,,,
0.22469130158424377,41,18549,,,
0.07377807050943375,41,18599,,,
0.21439912915229797,41,18649,,,
0.4029930531978607,41,18699,,,
0.45101410150527954,41,18749,,,
0.11429256945848465,41,18799,,,
0.3157784640789032,41,18849,,,
0.16438856720924377,41,18899,,,
,41,18899,0.37048622965812683,0.8849999904632568,
,41,18899,,,0.9230555295944214
0.17763157188892365,42,18949,,,
0.11803998053073883,42,18999,,,
0.09384097903966904,42,19049,,,
0.17477001249790192,42,19099,,,
0.2503372132778168,42,19149,,,
0.19445453584194183,42,19199,,,
0.24609224498271942,42,19249,,,
0.2438066303730011,42,19299,,,
0.13636602461338043,42,19349,,,
,42,19349,0.4124392569065094,0.8774999976158142,
,42,19349,,,0.9242361187934875
0.09259000420570374,43,19399,,,
0.317650705575943,43,19449,,,
0.20913034677505493,43,19499,,,
0.1567264348268509,43,19549,,,
0.11437655985355377,43,19599,,,
0.12673087418079376,43,19649,,,
0.1506735235452652,43,19699,,,
0.094228595495224,43,19749,,,
0.14235955476760864,43,19799,,,
,43,19799,0.35090962052345276,0.8974999785423279,
,43,19799,,,0.9251388907432556
0.2328285574913025,44,19849,,,
0.4156621992588043,44,19899,,,
0.14782090485095978,44,19949,,,
0.4250541627407074,44,19999,,,
0.24449807405471802,44,20049,,,
0.15467411279678345,44,20099,,,
0.2638619542121887,44,20149,,,
0.09943787008523941,44,20199,,,
0.17340506613254547,44,20249,,,
,44,20249,0.39519500732421875,0.8743749856948853,
,44,20249,,,0.925208330154419
0.14842866361141205,45,20299,,,
0.06407780200242996,45,20349,,,
0.14317624270915985,45,20399,,,
0.2533205449581146,45,20449,,,
0.2732781767845154,45,20499,,,
0.11465460807085037,45,20549,,,
0.2931300103664398,45,20599,,,
0.28839606046676636,45,20649,,,
0.09117031842470169,45,20699,,,
,45,20699,0.37260305881500244,0.8893749713897705,
,45,20699,,,0.9263888597488403
0.13649752736091614,46,20749,,,
0.08864355087280273,46,20799,,,
0.11147960275411606,46,20849,,,
0.092421755194664,46,20899,,,
0.11627642810344696,46,20949,,,
0.157091423869133,46,20999,,,
0.3565775454044342,46,21049,,,
0.32725128531455994,46,21099,,,
0.08979327976703644,46,21149,,,
,46,21149,0.37713268399238586,0.8893749713897705,
,46,21149,,,0.9254860877990723
0.10207042843103409,47,21199,,,
0.028550732880830765,47,21249,,,
0.304870069026947,47,21299,,,
0.3560669720172882,47,21349,,,
0.12247060984373093,47,21399,,,
0.3139708936214447,47,21449,,,
0.2205970287322998,47,21499,,,
0.23419980704784393,47,21549,,,
0.2699594497680664,47,21599,,,
,47,21599,0.40976881980895996,0.8806250095367432,
,47,21599,,,0.9263888597488403
0.20257428288459778,48,21649,,,
0.06221729516983032,48,21699,,,
0.1547166109085083,48,21749,,,
0.14607545733451843,48,21799,,,
0.20014417171478271,48,21849,,,
0.13006874918937683,48,21899,,,
0.24815769493579865,48,21949,,,
0.35349902510643005,48,21999,,,
0.3098403215408325,48,22049,,,
,48,22049,0.41166070103645325,0.8712499737739563,
,48,22049,,,0.9281250238418579
0.08382324874401093,49,22099,,,
0.08799106627702713,49,22149,,,
0.16868163645267487,49,22199,,,
0.49980223178863525,49,22249,,,
0.08333426713943481,49,22299,,,
0.11274563521146774,49,22349,,,
0.24248507618904114,49,22399,,,
0.20867592096328735,49,22449,,,
0.1389172375202179,49,22499,,,
,49,22499,0.41019973158836365,0.8868749737739563,
,49,22499,,,0.930138885974884
0.09883946180343628,50,22549,,,
0.10943975299596786,50,22599,,,
0.12321016192436218,50,22649,,,
0.16154764592647552,50,22699,,,
0.07524601370096207,50,22749,,,
0.29271361231803894,50,22799,,,
0.5060904026031494,50,22849,,,
0.10770507901906967,50,22899,,,
0.12503735721111298,50,22949,,,
,50,22949,0.4307433068752289,0.8793749809265137,
,50,22949,,,0.9266666769981384
0.07544159144163132,51,22999,,,
0.15641368925571442,51,23049,,,
0.10335393249988556,51,23099,,,
0.12680578231811523,51,23149,,,
0.16743530333042145,51,23199,,,
0.6043547987937927,51,23249,,,
0.49263277649879456,51,23299,,,
0.18105611205101013,51,23349,,,
0.13492441177368164,51,23399,,,
,51,23399,0.41732174158096313,0.8799999952316284,
,51,23399,,,0.929652750492096
0.15919238328933716,52,23449,,,
0.12442796677350998,52,23499,,,
0.07272405177354813,52,23549,,,
0.17566612362861633,52,23599,,,
0.15144707262516022,52,23649,,,
0.10585692524909973,52,23699,,,
0.23425978422164917,52,23749,,,
0.09860145300626755,52,23799,,,
0.30045443773269653,52,23849,,,
,52,23849,0.4071994423866272,0.8712499737739563,
,52,23849,,,0.929236114025116
0.05753204599022865,53,23899,,,
0.12435126304626465,53,23949,,,
0.07792937010526657,53,23999,,,
0.18496432900428772,53,24049,,,
0.19965367019176483,53,24099,,,
0.13153794407844543,53,24149,,,
0.19723759591579437,53,24199,,,
0.1705458164215088,53,24249,,,
0.21797481179237366,53,24299,,,
,53,24299,0.40004849433898926,0.8856250047683716,
,53,24299,,,0.9278472065925598
0.21835598349571228,54,24349,,,
0.099962018430233,54,24399,,,
0.1213781014084816,54,24449,,,
0.21178270876407623,54,24499,,,
0.1247117668390274,54,24549,,,
0.6111616492271423,54,24599,,,
0.45618170499801636,54,24649,,,
0.14916017651557922,54,24699,,,
0.20649318397045135,54,24749,,,
,54,24749,0.43931904435157776,0.8712499737739563,
,54,24749,,,0.929027795791626
0.11607884615659714,55,24799,,,
0.1063351184129715,55,24849,,,
0.27612102031707764,55,24899,,,
0.3461080491542816,55,24949,,,
0.07225534319877625,55,24999,,,
0.24294881522655487,55,25049,,,
0.08842723816633224,55,25099,,,
0.2685854136943817,55,25149,,,
0.13022871315479279,55,25199,,,
,55,25199,0.4399776756763458,0.8668749928474426,
,55,25199,,,0.933055579662323
0.10593221336603165,56,25249,,,
0.3654184937477112,56,25299,,,
0.11014875024557114,56,25349,,,
0.0619586706161499,56,25399,,,
0.06028534471988678,56,25449,,,
0.1528785526752472,56,25499,,,
0.14713755249977112,56,25549,,,
0.062759630382061,56,25599,,,
0.1391196846961975,56,25649,,,
,56,25649,0.4414554238319397,0.8824999928474426,
,56,25649,,,0.9319444298744202
0.09348705410957336,57,25699,,,
0.032259926199913025,57,25749,,,
0.07586397975683212,57,25799,,,
0.08610622584819794,57,25849,,,
0.1484786570072174,57,25899,,,
0.1347869485616684,57,25949,,,
0.33107760548591614,57,25999,,,
0.1848381906747818,57,26049,,,
0.3726826608181,57,26099,,,
,57,26099,0.4076344966888428,0.8737499713897705,
,57,26099,,,0.9275000095367432
0.24854008853435516,58,26149,,,
0.2495124489068985,58,26199,,,
0.10698231309652328,58,26249,,,
0.07739036530256271,58,26299,,,
0.04428999125957489,58,26349,,,
0.08125545084476471,58,26399,,,
0.06310643255710602,58,26449,,,
0.07177205383777618,58,26499,,,
0.2054791897535324,58,26549,,,
,58,26549,0.45874857902526855,0.8768749833106995,
,58,26549,,,0.9317361116409302
0.2356726974248886,59,26599,,,
0.16372956335544586,59,26649,,,
0.1510775238275528,59,26699,,,
0.10851158946752548,59,26749,,,
0.272837370634079,59,26799,,,
0.10390214622020721,59,26849,,,
0.4393373429775238,59,26899,,,
0.08325657248497009,59,26949,,,
0.08290073275566101,59,26999,,,
,59,26999,0.4616062641143799,0.8787500262260437,
,59,26999,,,0.9336110949516296
0.49183544516563416,60,27049,,,
0.1436309814453125,60,27099,,,
0.06168528273701668,60,27149,,,
0.05987317115068436,60,27199,,,
0.05288414657115936,60,27249,,,
0.1556200534105301,60,27299,,,
0.3614693880081177,60,27349,,,
0.3937969207763672,60,27399,,,
0.3932885527610779,60,27449,,,
,60,27449,0.44228121638298035,0.8725000023841858,
,60,27449,,,0.9316666722297668
0.12088023126125336,61,27499,,,
0.4079143702983856,61,27549,,,
0.21501915156841278,61,27599,,,
0.4773954749107361,61,27649,,,
0.11315611749887466,61,27699,,,
0.098434217274189,61,27749,,,
0.15539827942848206,61,27799,,,
0.37680408358573914,61,27849,,,
0.2501479685306549,61,27899,,,
,61,27899,0.45455852150917053,0.856249988079071,
,61,27899,,,0.9319444298744202
0.24169017374515533,62,27949,,,
0.06349894404411316,62,27999,,,
0.1704205870628357,62,28049,,,
0.4213294982910156,62,28099,,,
0.15036574006080627,62,28149,,,
0.11193182319402695,62,28199,,,
0.06872367858886719,62,28249,,,
0.29055774211883545,62,28299,,,
0.08265775442123413,62,28349,,,
,62,28349,0.4586259126663208,0.8675000071525574,
,62,28349,,,0.9304860830307007
0.029650431126356125,63,28399,,,
0.13568660616874695,63,28449,,,
0.1672498881816864,63,28499,,,
0.25505194067955017,63,28549,,,
0.25642257928848267,63,28599,,,
0.27366065979003906,63,28649,,,
0.17167046666145325,63,28699,,,
0.31759369373321533,63,28749,,,
0.05979228764772415,63,28799,,,
,63,28799,0.49106261134147644,0.8743749856948853,
,63,28799,,,0.9338889122009277
0.08369669318199158,64,28849,,,
0.20869360864162445,64,28899,,,
0.08784416317939758,64,28949,,,
0.11986665427684784,64,28999,,,
0.11955592036247253,64,29049,,,
0.22472786903381348,64,29099,,,
0.17677974700927734,64,29149,,,
0.1876506358385086,64,29199,,,
0.272384375333786,64,29249,,,
,64,29249,0.4458587169647217,0.8793749809265137,
,64,29249,,,0.9359027743339539
0.16841968894004822,65,29299,,,
0.16100145876407623,65,29349,,,
0.17174258828163147,65,29399,,,
0.11504745483398438,65,29449,,,
0.13210782408714294,65,29499,,,
0.1893070936203003,65,29549,,,
0.06621769815683365,65,29599,,,
0.10795066505670547,65,29649,,,
0.09448058903217316,65,29699,,,
,65,29699,0.46947482228279114,0.875,
,65,29699,,,0.9364583492279053
0.11030812561511993,66,29749,,,
0.24594473838806152,66,29799,,,
0.26189544796943665,66,29849,,,
0.1787659078836441,66,29899,,,
0.12189844995737076,66,29949,,,
0.15433663129806519,66,29999,,,
0.04838316887617111,66,30049,,,
0.13663849234580994,66,30099,,,
0.08954184502363205,66,30149,,,
,66,30149,0.47761765122413635,0.8675000071525574,
,66,30149,,,0.9307639002799988
0.22365829348564148,67,30199,,,
0.13499395549297333,67,30249,,,
0.06675327569246292,67,30299,,,
0.1666262149810791,67,30349,,,
0.0805380567908287,67,30399,,,
0.09184084087610245,67,30449,,,
0.07344171404838562,67,30499,,,
0.09629354625940323,67,30549,,,
0.2167874425649643,67,30599,,,
,67,30599,0.4952927827835083,0.8662499785423279,
,67,30599,,,0.9320833086967468
0.22619473934173584,68,30649,,,
0.21363763511180878,68,30699,,,
0.2633932828903198,68,30749,,,
0.17416754364967346,68,30799,,,
0.22770103812217712,68,30849,,,
0.16923654079437256,68,30899,,,
0.24710777401924133,68,30949,,,
0.024214819073677063,68,30999,,,
0.08223806321620941,68,31049,,,
,68,31049,0.4887394309043884,0.8725000023841858,
,68,31049,,,0.9388194680213928
0.10296601802110672,69,31099,,,
0.38454750180244446,69,31149,,,
0.1363830268383026,69,31199,,,
0.2731822431087494,69,31249,,,
0.22503115236759186,69,31299,,,
0.22484055161476135,69,31349,,,
0.09881342202425003,69,31399,,,
0.1132582277059555,69,31449,,,
0.026498176157474518,69,31499,,,
,69,31499,0.4900670647621155,0.8706250190734863,
,69,31499,,,0.9371528029441833
0.08237119019031525,70,31549,,,
0.1991058588027954,70,31599,,,
0.41849175095558167,70,31649,,,
0.10698197782039642,70,31699,,,
0.29714447259902954,70,31749,,,
0.2015051245689392,70,31799,,,
0.20646214485168457,70,31849,,,
0.06995070725679398,70,31899,,,
0.2117571234703064,70,31949,,,
,70,31949,0.521226167678833,0.8631250262260437,
,70,31949,,,0.9358333349227905
0.06277582049369812,71,31999,,,
0.291687548160553,71,32049,,,
0.10101167857646942,71,32099,,,
0.08669792860746384,71,32149,,,
0.17689071595668793,71,32199,,,
0.0483093336224556,71,32249,,,
0.19267798960208893,71,32299,,,
0.2808936536312103,71,32349,,,
0.3540394902229309,71,32399,,,
,71,32399,0.46788090467453003,0.8700000047683716,
,71,32399,,,0.9331944584846497
